url,title,description,languages,assessment_length,test_type,remote_available,job_levels
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-intermediate-level-new/,SAP ABAP (Intermediate Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-basis-new/,SAP Basis (New),"Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-business-objects-webi-new/,SAP Business Objects WebI (New),"Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-bw-business-warehouse-new/,SAP BW (Business Warehouse) (New),"Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hcm-human-capital-management-new/,SAP HCM (Human Capital Management) (New),"Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","English (USA),",N/A,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hybris-new/,SAP Hybris (New),"Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","English (USA),",20 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-materials-management-new/,SAP Materials Management (New),"Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,SAP SD (Sales and Distribution) (New),"Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,Sales Transformation Report 1.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,Sales Transformation Report 2.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/salesforce-development-new/,Salesforce Development (New),"Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics.","English (USA),",15 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-advanced-level-new/,SAP ABAP (Advanced Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-intermediate-level-new/,SAP ABAP (Intermediate Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-basis-new/,SAP Basis (New),"Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-business-objects-webi-new/,SAP Business Objects WebI (New),"Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-bw-business-warehouse-new/,SAP BW (Business Warehouse) (New),"Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hcm-human-capital-management-new/,SAP HCM (Human Capital Management) (New),"Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","English (USA),",N/A,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hybris-new/,SAP Hybris (New),"Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","English (USA),",20 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-materials-management-new/,SAP Materials Management (New),"Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,SAP SD (Sales and Distribution) (New),"Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,Sales Transformation Report 1.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,Sales Transformation Report 2.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/salesforce-development-new/,Salesforce Development (New),"Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics.","English (USA),",15 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-advanced-level-new/,SAP ABAP (Advanced Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-intermediate-level-new/,SAP ABAP (Intermediate Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-basis-new/,SAP Basis (New),"Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-business-objects-webi-new/,SAP Business Objects WebI (New),"Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-bw-business-warehouse-new/,SAP BW (Business Warehouse) (New),"Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hcm-human-capital-management-new/,SAP HCM (Human Capital Management) (New),"Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","English (USA),",N/A,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hybris-new/,SAP Hybris (New),"Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","English (USA),",20 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-materials-management-new/,SAP Materials Management (New),"Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,SAP SD (Sales and Distribution) (New),"Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,Sales Transformation Report 1.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,Sales Transformation Report 2.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/salesforce-development-new/,Salesforce Development (New),"Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics.","English (USA),",15 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-advanced-level-new/,SAP ABAP (Advanced Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-intermediate-level-new/,SAP ABAP (Intermediate Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-basis-new/,SAP Basis (New),"Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-business-objects-webi-new/,SAP Business Objects WebI (New),"Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-bw-business-warehouse-new/,SAP BW (Business Warehouse) (New),"Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hcm-human-capital-management-new/,SAP HCM (Human Capital Management) (New),"Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","English (USA),",N/A,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hybris-new/,SAP Hybris (New),"Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","English (USA),",20 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-materials-management-new/,SAP Materials Management (New),"Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,SAP SD (Sales and Distribution) (New),"Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-sales-manager/,Sales Transformation Report 1.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,Sales Transformation Report 2.0 - Sales Manager,"This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.",N/A,N/A,Personality & Behavior,Yes,"Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/salesforce-development-new/,Salesforce Development (New),"Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics.","English (USA),",15 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-advanced-level-new/,SAP ABAP (Advanced Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms.","English (USA),",12 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-abap-intermediate-level-new/,SAP ABAP (Intermediate Level) (New),"Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-basis-new/,SAP Basis (New),"Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-business-objects-webi-new/,SAP Business Objects WebI (New),"Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-bw-business-warehouse-new/,SAP BW (Business Warehouse) (New),"Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","English (USA),",9 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hcm-human-capital-management-new/,SAP HCM (Human Capital Management) (New),"Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","English (USA),",N/A,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-hybris-new/,SAP Hybris (New),"Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","English (USA),",20 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-materials-management-new/,SAP Materials Management (New),"Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","English (USA),",10 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/sap-sd-sales-and-distribution-new/,SAP SD (Sales and Distribution) (New),"Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","English (USA),",8 minutes,Knowledge & Skills,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-g/,Verify - G+,"The G+ test is part of the Verify suite of cognitive ability tests. The test is designed to measure three types of ability: Numerical, Deductive, and Inductive. There are 30 questions in the test, with 10 questions for each of the three abilities measured. Sample tasks for jobs that may require these abilities include, but are not limited to: evaluating arguments, analyzing scenarios, working with data, doing mathematical computations, interpreting graphs and tables, and drawing logical conclusions. The G+ test, due to its adaptive nature, is appropriate for all job levels and roles.","Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,",36 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-general-ability-screen/,Verify - General Ability Screen,"The General Ability Screen is a first for us – a measure of general mental ability or ‘g’ .
Targeted at ‘entry-level’ roles, General Ability Screen is intended to precede other measures to provide process efficiency, and to ensure candidates experience the most positive possible assessment process, by being quick, fair and available as an online test 24/7/365. 
As the name suggests, the test is designed to be used in screening or sifting processes","German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,",10 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-inductive-reasoning-2014/,Verify - Inductive Reasoning (2014),"Inductive Reasoning is a test used for job candidates applying to jobs at all levels that require logical reasoning ability. Sample tasks for jobs that may require inductive reasoning include, but are not limited to dealing with new concepts and approaches, answering questions of ‘why’ and ‘how’ and resolving complex and ambiguous problems. Potential job titles that use this ability are Senior Sales, Product/Service Development, Research and Development.","Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,",24 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-numerical-ability/,Verify - Numerical Ability,"The next-generation Verify Numerical Ability Test provides a replacement for the existing Numerical Reasoning test in our Verify range of ability tests and the Global Cognitive Index – Adaptive Quantitative test, and measures the ability to:
•	Derive the numerical problem from a written problem
•	Calculate the answer to numerical equations
•	Work with numerical data in a realistic workplace context

The test is 20 minutes long, has 16 items and is designed to provide an indication of how an individual will perform when asked to work with numerical information or statistical details.","Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,",20 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-technical-checking-next-generation/,Verify - Technical Checking - Next Generation,"The Technical Checking assessment is part of the Verify suite of cognitive ability assessments. Technical Checking measures perceptual speed and accuracy. This assessment requires examinees to quickly and accurately match symbols and switches based on a given set of rules. The Technical Checking assessment is mostly non-verbal and features shapes and figures. As with all assessments included in the Verify suite, the Technical Checking assessment allows organizations to assess this aspect of cognitive ability in an unproctored setting. This assessment is appropriate for all job levels and job titles, but is especially relevant for jobs that require the ability to quickly assess the accuracy of information against a set of rules.","Latin American Spanish, English (USA), English International, French, German, Italian, Dutch, Chinese Simplified,",5 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-verbal-ability-next-generation/,Verify - Verbal Ability - Next Generation,"The Verbal Ability test measures the ability to read written passages and comprehend the text, interpret tone and author intent, identify main ideas, and predict author responses. Sample tasks for jobs that may require verbal ability include, but are not limited to: working with reports, correspondence, instructions, and research information. The Verbal Ability test, due to its adaptive nature, is appropriate for all job levels and roles.","English (USA), English International,",15 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-working-with-information/,Verify - Working with Information,This test measures a candidate's ability to process information. Candidates are given information in different table formats and are asked to use the information provided to answer related questions.,"Greek, Arabic, Chinese Simplified, German, French, Italian, Dutch, English International, English (USA), Latin American Spanish,",10 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-g-ability-test-report/,Verify G+ - Ability Test Report,"The SHL Verify G+ Ability Test Report provides the candidate's overall General Ability score alongside scores on Numerical, Deductive and Inductive Reasoning, using the comparison group selected by the user.",N/A,N/A,Ability & Aptitude,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-g-candidate-report/,Verify G+ - Candidate Report,"The SHL Verify G+ Ability Candidate Report provides the candidate with feedback on their Numerical, Deductive and Inductive Reasoning results. It does not include the overall score, as it is intended for feedback and developmental purposes. The report focuses on how the candidate can improve their abilities in each area (deductive, inductive, and numerical). Please note: language availability for the G+ Candidate Report is currently more limited than for the manger-facing G+ Ability Report.",N/A,N/A,Ability & Aptitude,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-interactive-ability-report/,Verify Interactive Ability Report,Verify Interactive Ability Report,N/A,N/A,Ability & Aptitude,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-interactive-g-candidate-report/,Verify Interactive G+ Candidate Report,Verify Interactive G+ Candidate Report,N/A,N/A,Ability & Aptitude,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-interactive-g-report/,Verify Interactive G+ Report,Report for Verify Interactive G+,N/A,N/A,Ability & Aptitude,Yes,"Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-g/,Verify - G+,"The G+ test is part of the Verify suite of cognitive ability tests. The test is designed to measure three types of ability: Numerical, Deductive, and Inductive. There are 30 questions in the test, with 10 questions for each of the three abilities measured. Sample tasks for jobs that may require these abilities include, but are not limited to: evaluating arguments, analyzing scenarios, working with data, doing mathematical computations, interpreting graphs and tables, and drawing logical conclusions. The G+ test, due to its adaptive nature, is appropriate for all job levels and roles.","Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,",36 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-general-ability-screen/,Verify - General Ability Screen,"The General Ability Screen is a first for us – a measure of general mental ability or ‘g’ .
Targeted at ‘entry-level’ roles, General Ability Screen is intended to precede other measures to provide process efficiency, and to ensure candidates experience the most positive possible assessment process, by being quick, fair and available as an online test 24/7/365. 
As the name suggests, the test is designed to be used in screening or sifting processes","German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,",10 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager"
https://www.shl.com/solutions/products/product-catalog/view/verify-inductive-reasoning-2014/,Verify - Inductive Reasoning (2014),"Inductive Reasoning is a test used for job candidates applying to jobs at all levels that require logical reasoning ability. Sample tasks for jobs that may require inductive reasoning include, but are not limited to dealing with new concepts and approaches, answering questions of ‘why’ and ‘how’ and resolving complex and ambiguous problems. Potential job titles that use this ability are Senior Sales, Product/Service Development, Research and Development.","Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,",24 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
https://www.shl.com/solutions/products/product-catalog/view/verify-numerical-ability/,Verify - Numerical Ability,"The next-generation Verify Numerical Ability Test provides a replacement for the existing Numerical Reasoning test in our Verify range of ability tests and the Global Cognitive Index – Adaptive Quantitative test, and measures the ability to:
•	Derive the numerical problem from a written problem
•	Calculate the answer to numerical equations
•	Work with numerical data in a realistic workplace context

The test is 20 minutes long, has 16 items and is designed to provide an indication of how an individual will perform when asked to work with numerical information or statistical details.","Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,",20 minutes,Ability & Aptitude,Yes,"Entry, Professional, Manager, Executive, Director"
